tenure,monthly_charges,total_charges,contract,internet_service,senior_citizen,paperless_billing,payment_method,churn
27,44.78,1098.26,2,2,0,0,2,0
0,43.8,0.0,0,1,0,0,2,1
41,79.97,3535.42,0,1,0,0,0,1
47,113.45,4952.3,0,1,0,0,1,1
39,22.88,944.22,0,0,0,0,3,0
62,18.1,1103.65,0,2,0,0,2,0
71,78.62,5920.21,0,1,0,0,0,1
3,46.69,150.56,0,1,0,1,0,1
37,106.94,4350.73,2,0,1,1,2,0
26,51.05,1212.67,1,1,0,1,0,0
8,47.26,400.49,1,1,0,1,2,1
15,45.22,619.92,0,1,0,0,2,1
55,32.63,1728.17,2,1,0,1,2,0
30,76.73,2369.22,2,2,0,0,1,0
13,34.99,450.07,2,1,0,1,0,0
24,60.89,1480.43,2,1,1,0,3,1
33,64.56,2329.12,0,2,0,1,1,0
66,20.07,1409.04,1,2,0,1,2,0
23,19.7,440.75,1,1,0,1,0,0
25,70.54,1798.75,0,1,0,0,3,1
19,88.3,1526.2,0,0,0,1,2,1
63,113.16,7061.92,0,0,0,1,0,1
9,36.09,331.85,0,1,0,1,2,1
66,28.43,1956.96,2,1,0,1,3,1
23,23.26,577.94,1,0,0,1,0,0
4,62.04,237.39,0,1,0,1,3,1
66,80.94,5771.72,0,2,0,1,2,1
57,102.9,6054.77,1,2,0,1,2,0
26,86.95,2069.74,0,1,0,1,3,1
14,39.04,533.48,0,1,0,1,1,0
34,64.64,2187.47,0,0,0,0,1,0
52,109.94,5548.22,0,2,0,1,0,1
43,51.0,2024.55,0,2,0,0,0,0
25,68.37,1726.88,1,2,1,0,1,0
46,114.82,4892.72,0,1,0,1,3,1
33,92.21,3295.51,0,0,0,1,2,1
49,93.52,4917.23,1,1,0,0,2,0
11,43.49,476.02,2,1,0,1,0,1
3,59.88,164.11,0,2,0,1,0,1
47,26.32,1249.96,1,0,1,0,2,0
54,79.26,4359.0,2,1,0,1,1,0
0,28.48,0.0,2,0,0,1,0,0
65,102.43,6082.06,2,1,0,1,2,0
29,100.27,3019.55,1,2,0,1,0,0
2,71.89,145.59,0,1,0,0,1,1
20,32.26,603.23,1,2,0,1,3,0
48,20.58,913.11,1,1,0,1,0,0
61,98.47,6239.67,0,0,1,1,2,1
37,78.61,2815.39,0,1,0,0,1,1
14,89.8,1382.9,1,2,0,1,2,0
51,48.68,2678.32,2,0,0,1,1,0
45,69.46,3166.78,0,0,0,1,3,0
24,93.46,2306.62,0,1,0,0,3,1
20,64.72,1206.09,1,1,0,0,2,0
4,78.74,339.78,0,1,0,0,3,1
69,97.76,6690.04,1,1,0,1,0,0
46,39.74,1835.85,0,2,0,0,1,0
67,24.66,1775.52,0,1,1,1,1,1
17,71.71,1098.69,1,0,0,0,1,0
20,24.27,484.85,0,1,0,1,3,1
22,95.42,2152.46,0,2,0,1,3,1
63,90.64,5321.23,0,2,0,1,0,1
66,107.05,6455.28,0,1,0,1,3,1
39,82.6,3243.91,1,0,0,1,1,0
9,24.79,225.23,0,2,0,0,0,1
51,43.57,2146.63,0,1,0,0,0,1
71,99.6,7612.2,0,1,0,1,1,1
60,34.88,2009.54,0,0,0,1,2,0
63,88.55,5597.04,2,1,0,0,3,0
4,96.81,362.98,0,0,0,1,3,1
52,51.34,2408.67,2,0,0,1,1,0
54,50.55,2689.32,0,0,0,1,2,1
36,74.34,2690.66,0,1,0,1,3,1
55,104.99,6080.13,1,1,0,0,2,0
58,40.61,2331.25,2,0,0,1,1,0
68,113.07,7348.5,2,0,0,1,1,0
58,78.51,4648.51,0,0,1,1,2,1
1,118.2,115.39,0,0,0,0,1,1
64,27.05,1638.9,2,1,1,1,1,1
59,30.78,1965.06,0,0,0,0,0,0
50,101.49,5111.74,2,0,0,1,2,0
29,105.34,2871.86,1,1,0,1,3,1
10,62.99,651.43,2,0,0,0,3,0
38,90.12,3632.14,2,0,0,0,0,0
71,105.62,7886.77,0,2,0,1,1,1
62,22.36,1413.92,1,1,0,0,1,0
63,75.97,4804.89,0,2,0,1,0,0
60,104.2,6598.77,0,1,0,1,0,1
53,58.21,3213.55,0,2,0,0,1,0
57,48.54,2806.33,0,0,0,1,2,0
55,98.37,5581.01,1,1,0,1,0,0
33,51.91,1599.5,2,1,1,1,2,0
30,18.32,496.83,1,2,0,0,3,0
51,114.92,6366.29,0,1,0,1,1,1
0,77.8,0.0,2,2,0,1,2,0
54,100.77,5754.98,2,1,0,0,2,0
21,101.36,2074.2,1,1,0,1,1,0
39,24.71,896.38,1,2,0,1,1,0
0,35.26,0.0,2,2,0,1,3,0
64,49.42,3305.99,0,1,0,1,1,1
62,50.39,3021.21,2,0,0,0,2,0
53,84.54,4745.79,2,0,0,1,0,0
41,80.94,3433.37,2,0,0,1,1,0
20,67.95,1394.33,0,0,0,1,1,1
21,39.34,897.23,2,0,1,1,0,0
37,56.58,2258.18,0,1,0,1,1,1
7,72.9,531.9,1,2,1,0,1,0
61,65.27,3741.98,2,0,0,1,0,0
46,30.86,1544.18,0,1,0,1,2,0
16,83.6,1264.6,0,1,0,0,3,1
16,25.38,395.73,2,2,0,1,3,0
12,56.2,718.48,2,0,0,1,3,0
16,89.71,1351.72,2,1,0,0,2,0
37,20.02,761.27,0,2,0,1,3,0
44,75.57,3297.04,1,1,0,1,2,0
5,51.79,265.37,0,1,0,0,1,1
34,18.89,701.1,2,2,1,0,3,0
13,37.23,513.84,0,0,0,0,0,0
71,113.04,7698.1,1,2,1,1,2,0
60,70.64,3863.11,0,2,0,0,3,0
14,118.72,1817.33,2,0,0,1,0,0
53,71.01,3827.64,1,0,0,0,3,0
26,72.94,1772.45,1,1,0,0,2,0
12,57.58,708.53,0,2,0,1,2,1
30,49.31,1343.86,1,0,0,0,1,0
34,43.41,1383.7,0,1,0,1,2,1
59,52.69,3191.17,0,0,0,0,3,0
5,64.44,315.92,1,2,0,0,2,0
68,37.39,2453.58,2,1,0,1,0,0
57,40.71,2392.63,0,1,0,1,1,1
48,45.43,2340.44,0,1,0,1,1,0
22,63.38,1444.16,1,2,1,1,2,0
33,83.93,2749.44,2,1,0,0,3,0
25,104.47,2694.73,0,1,0,0,1,1
46,47.0,2246.6,2,0,0,1,3,0
4,36.56,154.28,2,1,0,1,3,1
19,56.26,1027.69,0,1,0,1,0,0
5,108.33,499.88,0,1,0,0,1,1
69,19.0,1358.69,1,2,0,0,2,0
58,86.46,4634.65,2,1,0,1,3,1
63,66.19,4138.29,1,2,1,0,1,0
17,34.27,551.21,0,0,0,1,1,0
3,50.42,146.18,0,0,0,0,3,1
16,40.72,647.69,0,2,0,1,2,1
13,106.66,1496.45,1,2,0,1,1,0
12,66.67,828.91,0,1,1,1,1,1
6,74.87,419.72,0,2,0,1,2,1
43,77.96,3606.68,0,1,0,1,3,1
14,82.6,1156.53,0,2,1,1,3,1
18,68.05,1152.45,0,1,0,1,3,1
62,19.81,1234.96,0,0,0,1,3,0
34,51.81,1652.65,2,1,0,0,2,0
34,36.57,1210.39,0,2,0,1,0,1
18,86.69,1655.77,1,1,0,1,2,0
19,23.73,465.17,0,2,1,1,2,1
34,74.94,2536.72,0,2,0,1,3,1
31,39.27,1150.77,0,1,1,1,1,1
47,113.83,5116.93,0,1,0,0,2,1
43,51.89,2444.68,0,1,0,1,3,1
23,50.85,1132.81,2,1,0,1,1,0
60,111.26,6830.64,0,0,0,1,2,0
16,60.15,962.35,0,2,0,0,0,1
70,115.25,7298.03,2,1,0,0,0,0
49,20.44,1090.63,0,2,0,0,3,0
64,48.94,2874.03,1,1,0,0,1,1
31,85.29,2727.91,0,1,1,0,1,1
35,107.98,4014.39,0,1,0,0,3,1
12,43.9,553.01,1,2,0,1,3,0
69,111.98,8204.51,2,0,0,0,1,0
57,78.01,4659.76,0,2,0,1,0,1
13,98.9,1271.7,0,1,1,1,0,1
36,58.12,2258.15,0,2,0,1,2,1
67,39.43,2859.73,0,2,0,0,2,1
39,110.03,4237.06,2,1,0,0,1,0
58,112.25,6490.68,0,1,0,1,0,1
15,68.26,1020.96,2,1,0,1,2,0
61,18.66,1087.93,0,2,0,0,0,1
3,29.09,80.55,2,1,0,0,0,1
44,75.88,3179.78,0,1,0,1,1,1
27,20.4,588.71,2,2,0,1,0,0
65,58.09,3808.36,0,1,0,1,1,1
30,48.64,1561.4,2,1,0,1,2,0
2,90.15,189.14,1,0,0,0,3,1
7,23.61,160.27,0,0,1,1,0,1
23,67.36,1451.77,2,2,0,0,3,0
14,76.49,1085.26,1,2,0,0,3,0
42,80.35,3668.88,2,0,0,1,1,0
30,58.92,1887.59,0,2,0,0,0,0
44,48.74,2257.72,1,0,0,0,0,0
65,86.93,5948.99,2,1,0,1,2,1
7,103.6,729.23,0,0,0,0,3,1
70,88.06,5756.78,0,2,0,0,3,1
56,112.14,6010.49,2,2,0,0,1,0
29,90.44,2663.62,0,1,0,1,0,1
17,95.23,1559.45,0,1,0,0,0,1
68,34.96,2511.15,0,1,0,1,3,1
38,60.37,2235.89,2,1,0,1,2,0
59,66.99,3647.2,2,0,0,1,3,0
42,43.89,1947.55,2,1,0,0,0,0
44,71.38,3265.17,1,1,0,1,1,0
22,47.37,990.69,0,1,1,1,1,1
68,87.44,6518.05,0,0,0,1,1,1
5,65.5,321.16,0,1,0,0,0,1
55,64.34,3666.42,0,1,0,0,0,1
3,117.35,380.95,0,2,1,1,1,1
22,57.64,1180.84,2,0,1,1,0,0
5,54.59,293.64,2,1,1,0,2,1
31,50.18,1619.02,1,1,1,0,1,0
17,108.37,1719.8,2,0,0,0,2,0
14,68.17,985.78,2,1,0,0,2,0
39,78.6,3295.04,1,0,0,0,0,0
5,36.26,192.14,0,0,0,1,0,1
62,72.64,4738.42,0,2,0,1,1,1
66,45.74,2814.37,0,1,0,1,0,1
10,91.79,861.1,0,2,0,1,2,1
42,102.09,4328.7,0,1,0,0,0,1
16,90.2,1466.33,2,1,0,0,1,0
3,91.75,299.67,0,0,0,1,3,1
62,69.76,4298.03,0,0,1,0,3,1
67,89.92,5786.67,1,2,0,1,0,0
40,60.69,2277.46,1,1,0,0,3,0
4,83.8,305.31,0,0,0,1,2,1
31,44.16,1250.86,0,1,1,0,3,1
69,25.05,1754.09,2,2,0,1,3,0
34,59.76,1900.28,0,0,0,1,2,0
21,64.64,1452.9,2,0,0,1,1,0
64,43.9,2863.81,0,0,0,1,3,0
21,91.5,2061.73,0,2,0,0,3,0
10,25.43,250.61,0,0,0,1,3,1
2,40.5,82.55,2,0,0,0,1,0
8,93.61,752.69,2,1,0,1,0,1
59,62.15,4023.76,0,1,0,0,0,1
13,89.23,1228.85,0,2,1,0,1,1
17,75.32,1304.87,0,1,0,1,2,1
22,114.02,2561.91,2,1,0,1,0,0
46,78.38,3424.34,0,2,0,1,1,0
68,19.5,1388.26,0,0,0,0,1,0
46,53.64,2705.71,0,0,0,1,2,0
29,32.45,871.31,0,1,0,0,1,1
24,111.39,2746.75,2,1,1,1,0,1
27,28.51,772.52,1,1,0,0,0,0
24,57.16,1467.98,0,0,1,0,1,0
57,40.84,2095.11,0,1,0,0,1,1
40,103.52,3839.83,0,1,1,1,2,1
24,49.17,1070.82,0,2,0,1,2,1
47,118.18,5180.02,1,2,0,1,3,0
9,21.9,205.3,0,0,0,1,1,1
10,30.96,287.29,0,2,0,1,3,1
20,40.69,833.71,0,0,0,0,3,0
44,99.92,4720.24,1,2,0,0,3,0
6,106.73,580.78,1,1,0,1,3,1
63,25.22,1438.49,2,1,0,1,0,0
63,21.28,1471.98,1,1,0,0,2,0
1,93.2,96.43,2,0,1,1,1,1
41,31.47,1197.55,1,0,0,1,2,0
53,31.43,1601.39,0,0,0,1,2,0
15,20.26,333.38,0,2,0,1,2,0
17,23.03,370.15,2,1,1,1,2,0
58,44.63,2719.43,2,0,0,1,2,0
15,24.57,349.47,1,2,0,0,2,0
5,55.26,270.69,1,0,0,1,0,0
56,102.11,6153.55,0,2,0,0,2,1
46,50.96,2123.08,0,1,0,1,1,1
47,91.51,4135.15,2,1,0,0,1,0
41,27.48,1123.79,2,0,0,0,3,0
59,84.6,5116.68,0,2,0,0,3,0
3,49.99,135.82,0,0,0,1,2,1
1,93.73,92.06,0,0,0,1,3,1
58,31.76,1784.71,0,1,1,1,3,1
26,108.69,2558.53,0,2,0,1,2,1
26,42.5,1073.04,1,0,0,0,3,0
71,53.67,4139.57,0,1,1,0,1,1
6,113.97,653.0,2,1,0,0,2,1
62,76.43,4819.78,1,1,0,1,1,0
45,54.94,2372.47,2,1,0,1,1,1
62,113.91,6506.84,2,0,0,1,0,0
11,51.24,539.94,1,1,1,0,0,1
12,27.58,329.02,2,1,0,1,3,0
42,118.68,4781.4,0,0,0,1,1,0
16,45.05,738.7,2,1,0,1,3,0
62,103.98,7025.79,0,0,0,1,2,1
35,34.72,1110.52,2,1,1,1,1,1
7,91.87,671.0,0,1,0,0,3,1
68,70.97,4344.58,0,2,0,1,1,1
35,117.07,3688.54,0,1,0,0,3,1
27,73.84,1847.31,1,0,0,0,2,0
46,20.53,940.59,0,0,0,0,0,0
29,78.99,2083.63,1,1,0,1,1,1
22,32.68,750.9,2,1,0,1,3,1
15,98.65,1340.44,0,1,0,0,0,1
13,104.51,1357.39,1,1,0,1,2,0
70,66.69,4832.72,0,2,0,1,0,1
51,97.11,4692.65,0,2,0,0,2,0
36,32.66,1194.41,1,0,0,1,3,0
28,67.7,1805.29,0,1,0,1,2,1
66,57.79,3596.05,2,0,1,0,0,0
14,79.74,1187.45,1,1,0,0,3,0
46,22.49,999.97,2,1,0,0,3,0
45,93.96,4493.71,1,1,0,1,1,0
51,25.99,1250.44,2,1,0,1,3,0
18,84.3,1473.66,0,2,0,1,3,1
20,19.86,365.64,0,1,0,1,3,1
63,102.02,6422.76,0,1,0,0,1,1
36,35.64,1252.66,2,0,0,0,2,0
26,70.07,1641.81,0,1,1,0,0,1
54,44.41,2381.28,2,0,0,0,3,0
28,90.99,2330.87,0,1,0,0,0,1
19,50.46,1023.35,0,0,0,0,0,0
24,91.19,2185.8,0,0,0,1,3,1
69,46.77,3349.79,1,0,0,0,0,0
62,94.0,6202.32,2,0,0,1,2,0
35,21.09,671.89,0,1,0,0,0,0
1,46.61,45.09,1,1,0,1,0,0
21,68.36,1299.22,0,0,0,1,1,0
15,22.55,307.78,1,1,0,0,2,0
17,36.79,567.62,0,0,0,0,0,0
68,112.39,7608.75,0,1,0,1,3,1
53,116.66,6121.99,1,2,0,1,0,0
29,92.71,2452.66,1,1,0,0,3,1
44,43.47,1821.78,0,2,0,1,2,0
18,44.31,756.82,0,1,0,0,2,0
33,83.22,2634.55,1,2,0,0,1,0
12,29.88,368.65,2,1,0,0,3,0
42,113.78,4967.11,2,2,1,1,3,0
61,40.71,2403.38,2,2,0,1,2,0
21,118.96,2642.17,2,0,0,1,3,0
51,68.07,3414.54,0,0,0,1,3,0
51,95.91,4913.33,0,1,0,0,0,1
35,18.22,592.49,0,1,0,1,1,1
18,107.76,1836.06,0,2,0,1,0,1
37,45.27,1751.22,1,0,0,0,2,0
69,85.46,6459.34,2,2,0,1,3,0
56,99.44,5796.57,0,0,0,1,3,1
19,34.58,598.44,0,0,0,1,2,0
8,62.69,465.7,1,2,0,0,3,0
31,67.88,2081.46,1,0,0,1,2,0
3,49.52,155.47,0,1,0,0,1,1
49,66.66,3048.1,2,0,0,0,3,0
4,50.07,210.33,0,2,0,1,0,1
19,54.44,1045.91,2,1,0,0,0,0
36,85.6,3250.81,2,2,1,0,1,0
21,81.89,1739.51,0,1,0,1,2,1
57,41.46,2411.68,0,1,0,0,3,1
67,108.65,6913.75,1,0,0,0,3,0
43,105.14,4720.12,0,0,0,1,0,1
33,69.42,2448.48,0,1,0,0,2,1
41,61.76,2720.19,2,1,0,1,2,0
8,56.06,406.27,0,0,1,0,3,1
6,89.43,549.95,0,0,0,1,3,1
67,85.84,6314.37,1,0,0,0,0,0
18,37.81,692.41,0,1,0,0,2,1
30,85.82,2405.33,0,0,0,0,3,0
34,43.5,1590.7,0,0,0,0,3,0
56,19.87,1060.27,0,0,0,1,0,0
60,88.62,4833.35,1,2,0,1,0,0
30,83.12,2458.95,2,0,0,1,3,0
52,59.49,2846.17,2,2,0,0,1,0
31,71.09,2034.2,0,1,0,0,0,1
65,113.66,7333.66,0,1,1,0,3,1
58,78.12,4633.07,1,0,0,0,1,0
9,84.45,821.67,1,1,1,0,3,1
1,24.46,25.46,2,0,0,0,2,0
65,34.77,2414.91,1,0,0,0,1,0
59,48.4,2805.22,0,2,1,1,2,1
16,72.48,1117.6,0,1,1,1,3,1
15,96.44,1473.46,2,0,1,0,1,0
15,50.45,786.34,2,1,0,0,2,0
45,53.99,2462.71,0,1,0,1,0,1
38,43.87,1588.55,0,1,0,1,1,1
30,43.72,1277.43,0,1,0,0,0,0
0,113.84,0.0,0,0,0,1,0,1
10,82.18,741.95,0,0,0,1,2,1
3,33.75,108.94,2,1,0,1,3,1
70,90.95,6381.03,1,1,0,1,2,0
25,90.92,2387.12,2,1,0,1,3,0
49,85.31,3905.9,2,1,0,0,2,0
11,31.61,351.65,0,1,0,1,2,1
64,59.21,4112.4,1,1,0,1,1,0
46,28.78,1248.23,2,2,0,0,3,0
52,100.48,5063.88,1,0,0,1,0,0
70,84.17,5760.3,1,1,1,1,3,1
1,69.23,67.61,0,2,1,1,3,1
23,52.64,1235.09,1,1,0,1,2,0
3,36.61,107.5,0,1,0,1,0,1
18,28.75,535.51,0,0,0,1,1,0
25,115.89,2888.3,0,2,0,1,2,1
39,38.16,1386.33,0,1,0,1,1,1
49,24.05,1284.17,0,1,0,1,1,1
42,115.13,4583.55,0,0,0,1,3,1
66,73.44,4907.6,0,0,0,1,0,0
11,98.46,987.9,0,0,0,1,3,1
66,22.42,1603.61,0,0,0,0,0,0
26,75.26,2124.26,2,2,1,0,1,0
53,58.22,3002.07,2,2,0,1,3,0
65,95.97,5765.18,2,1,0,1,1,0
48,21.88,1106.95,2,0,0,0,2,0
15,58.57,836.78,0,0,0,1,0,1
1,98.71,102.67,0,1,1,1,1,1
59,70.79,4523.39,0,0,0,0,1,1
53,73.55,3968.5,2,1,1,1,0,0
29,27.81,864.76,2,0,1,1,1,0
37,31.37,1096.77,0,1,0,0,2,1
27,86.38,2523.71,0,2,0,1,1,1
24,86.18,1955.24,1,1,0,1,1,1
9,116.89,994.32,0,2,1,1,0,1
59,89.91,5707.71,0,2,1,0,0,1
41,67.82,2811.15,2,1,0,0,2,0
39,104.59,4323.3,1,1,0,0,1,0
41,28.55,1241.37,2,0,0,0,3,0
46,63.38,3001.17,0,2,0,0,2,1
36,47.0,1586.78,1,1,0,0,3,0
21,28.57,623.02,2,2,0,1,1,0
56,95.11,4861.33,1,1,0,1,1,1
26,69.59,1701.02,1,0,0,0,0,0
40,74.23,3054.07,1,2,0,1,2,0
33,59.54,2125.07,2,0,0,0,3,0
31,64.49,2107.82,0,2,0,0,1,0
65,29.72,1867.07,0,0,0,1,1,0
11,85.96,1006.78,0,1,0,0,0,1
39,61.68,2630.0,2,1,0,0,0,0
9,100.49,874.01,2,2,1,0,0,0
47,37.83,1666.64,0,2,0,1,2,0
19,38.71,690.99,0,2,0,1,2,1
38,83.22,3099.32,2,1,0,0,1,1
59,103.45,5557.07,0,0,0,1,3,1
65,65.69,4259.4,0,1,0,0,2,0
64,91.42,6122.71,0,1,0,0,0,1
50,118.93,5982.73,0,1,0,0,0,1
35,118.02,4519.03,1,2,0,1,2,0
23,93.18,2126.72,0,1,0,0,1,1
26,92.7,2175.57,0,1,0,1,1,1
1,43.01,42.75,2,2,0,1,1,0
30,102.19,3329.28,0,2,1,1,1,1
56,58.92,3032.83,0,1,0,1,0,1
65,115.16,7070.66,2,1,0,1,2,0
28,26.22,765.81,2,1,0,1,0,0
14,62.02,832.52,0,0,0,1,3,1
11,74.14,858.8,0,0,0,1,1,1
27,58.92,1565.17,0,0,0,1,1,0
23,39.27,956.69,1,0,0,1,3,0
20,77.89,1573.86,0,0,1,0,3,1
9,94.35,778.24,0,2,0,1,0,1
17,83.13,1381.03,0,1,0,1,3,1
13,41.68,523.77,2,1,0,1,1,0
33,91.89,3220.43,0,1,0,1,3,1
57,43.95,2567.72,0,1,0,1,0,1
21,35.7,791.29,0,0,0,0,3,0
69,87.76,5900.6,0,0,1,0,3,1
35,103.12,3747.61,1,2,0,0,0,0
44,66.64,2677.2,2,1,1,1,0,0
35,71.67,2276.03,1,1,0,1,0,0
21,48.58,976.82,1,1,0,0,1,0
60,67.96,4300.81,0,0,0,0,1,0
55,31.33,1734.9,1,1,0,0,3,0
32,114.54,3598.44,0,1,0,1,1,1
44,98.84,4693.95,0,1,0,0,2,1
35,85.47,2989.87,1,0,0,0,0,0
19,72.36,1406.02,2,2,1,1,2,0
17,98.01,1828.06,1,1,0,1,0,0
37,67.97,2526.15,2,1,0,1,3,0
66,48.3,3368.55,2,1,0,1,0,0
22,34.2,739.43,0,1,0,0,1,1
15,83.41,1135.13,2,1,1,0,3,1
58,111.87,6922.5,1,0,0,1,0,0
68,33.52,2481.95,2,1,0,1,3,0
67,36.18,2392.25,1,0,0,0,3,0
20,61.79,1236.7,1,0,0,1,3,0
69,99.5,6761.33,1,0,0,0,2,0
11,47.69,576.72,0,1,0,0,1,1
15,43.65,707.57,2,0,0,1,3,0
13,80.62,951.87,0,0,0,0,1,1
60,72.1,4567.41,0,1,1,1,0,1
70,24.08,1719.59,0,2,1,1,3,1
45,26.23,1068.25,0,2,0,0,1,0
31,82.94,2542.71,0,2,0,1,3,1
14,64.98,845.99,0,1,0,1,2,1
43,116.07,5363.39,0,1,1,1,0,1
16,86.53,1249.55,0,1,0,1,2,1
40,19.02,817.57,0,0,0,1,3,0
53,66.58,3839.86,0,0,0,1,1,0
43,59.86,2354.15,2,1,0,1,3,0
4,28.78,120.18,0,0,0,1,3,1
26,111.24,2920.52,0,1,0,1,3,1
42,99.31,4549.98,0,1,0,1,2,1
30,41.24,1310.97,0,0,0,1,2,0
16,43.85,728.88,1,2,0,1,1,0
53,21.23,1220.95,0,1,1,1,0,1
61,47.97,2727.4,0,1,0,0,0,1
31,77.05,2329.29,0,2,0,0,1,0
39,60.51,2521.75,1,0,0,1,3,0
12,115.89,1279.87,1,2,0,1,0,0
34,23.66,874.5,0,1,0,1,2,1
4,77.73,326.16,0,1,0,1,1,1
28,104.69,2895.75,0,2,0,0,1,1
69,66.55,4443.83,1,1,0,0,3,1
24,18.3,408.25,0,0,1,1,0,1
21,42.52,820.36,0,0,0,0,0,0
65,50.7,3245.14,0,0,0,0,3,1
44,115.57,5434.02,0,2,0,1,1,1
68,110.09,7533.81,0,0,0,0,1,1
71,113.87,8005.78,0,0,0,1,1,1
0,101.4,0.0,0,2,0,0,1,1
43,53.52,2143.46,0,0,0,1,2,0
38,109.49,4568.44,1,2,0,1,2,0
53,117.15,5620.01,0,0,0,1,1,1
28,53.36,1437.85,1,0,0,0,1,0
53,44.32,2475.51,1,0,0,1,1,0
15,73.24,1103.12,1,2,0,0,2,0
19,36.9,675.0,2,1,0,0,3,0
45,21.3,1052.96,0,0,0,0,0,0
66,113.53,7671.57,0,1,0,1,2,1
64,111.5,6843.65,1,1,1,1,1,1
57,34.43,2099.08,1,0,0,1,1,0
52,59.18,2862.05,0,1,1,1,1,1
0,101.93,0.0,0,0,0,0,1,1
65,84.76,5883.59,1,0,0,1,3,0
28,57.87,1777.1,2,1,0,1,2,0
69,93.16,6277.7,0,0,0,0,0,1
7,108.6,705.18,2,2,0,0,1,0
28,111.54,3164.93,0,0,0,0,3,1
50,56.26,3062.79,0,1,0,1,3,1
32,35.53,1174.62,0,0,0,0,1,0
2,110.2,224.9,0,2,0,0,1,1
59,27.35,1552.1,1,0,0,1,0,0
34,90.89,3155.98,0,2,0,0,2,1
68,32.19,2357.33,0,0,0,0,0,0
19,57.33,1062.15,0,2,0,1,2,0
38,59.57,2146.88,0,1,0,0,3,1
3,34.03,101.7,0,1,0,1,3,1
18,111.19,1951.86,2,0,0,1,1,0
44,18.27,799.04,0,2,0,0,0,1
42,108.27,4179.67,2,0,0,1,0,0
12,107.27,1245.07,0,1,0,0,1,1
12,50.01,639.31,0,1,1,0,0,1
59,89.13,5153.83,0,2,0,0,3,1
56,43.53,2665.8,0,1,0,0,3,1
51,94.64,5028.24,2,0,1,1,1,0
52,74.67,3778.81,1,1,0,0,1,0
42,48.32,1928.64,2,0,0,0,2,0
71,58.42,4301.59,2,0,0,1,3,0
71,87.68,5979.31,1,1,0,0,3,0
41,109.52,4873.7,1,2,0,0,3,0
25,31.2,720.15,1,2,0,1,3,0
22,75.71,1508.63,1,0,0,1,3,0
42,43.63,1730.22,0,1,0,0,2,1
27,98.94,2728.34,0,0,0,0,1,1
8,25.09,214.17,1,0,0,0,1,0
19,87.58,1554.24,0,0,0,0,0,1
55,35.67,1995.09,0,1,0,0,3,1
38,78.23,2761.17,2,2,0,0,3,0
50,102.4,5184.69,0,0,1,0,1,0
11,94.26,936.94,1,1,0,0,3,1
54,94.05,5137.42,0,0,0,0,3,1
10,70.3,706.06,2,2,0,1,3,0
25,107.97,2452.46,0,0,0,0,1,1
41,77.4,3293.62,2,1,0,0,0,0
26,110.67,2919.0,2,2,0,1,1,0
10,73.2,750.02,2,0,0,0,3,0
37,69.1,2571.92,0,1,0,1,1,1
42,40.46,1774.77,0,0,1,1,2,1
18,73.02,1320.93,2,2,1,0,3,0
63,32.2,2199.92,2,0,0,0,1,0
5,105.84,576.14,2,2,0,1,1,0
45,86.27,4058.15,1,2,0,0,0,0
41,118.36,5252.4,0,1,0,1,3,1
64,27.3,1895.07,0,1,0,0,2,1
71,42.31,2861.02,2,1,0,1,2,0
58,106.59,6792.94,1,0,0,0,3,0
51,57.92,2816.53,0,0,0,0,1,0
46,65.1,2706.24,0,0,0,0,2,0
6,104.93,687.78,1,1,0,1,3,1
10,70.7,667.93,1,2,1,1,2,0
60,37.54,2290.29,0,2,1,1,3,1
67,108.1,7924.48,0,1,0,0,2,1
24,21.14,461.64,0,1,0,1,0,1
11,108.44,1137.81,0,2,0,1,3,1
25,23.1,590.07,2,2,0,1,0,0
11,85.25,986.99,1,1,0,0,3,1
42,25.24,1125.25,1,0,0,1,2,0
50,89.33,4809.39,2,1,0,1,2,0
36,21.43,720.32,0,1,0,1,1,1
45,103.09,4518.47,2,1,0,1,2,1
52,65.06,3528.09,2,2,0,0,0,0
12,27.44,343.46,1,2,0,1,1,0
53,89.39,4555.8,0,1,1,1,0,1
56,67.42,3627.69,1,0,0,0,0,0
3,37.29,107.86,2,0,0,1,0,0
48,19.58,1013.54,0,0,0,1,0,0
6,60.22,390.91,0,1,0,0,0,1
10,26.65,240.64,2,2,0,1,3,0
53,27.51,1407.0,2,1,0,1,3,0
44,45.0,1937.25,0,1,0,1,1,1
22,81.68,1970.33,0,0,0,0,0,0
27,71.52,2102.58,0,1,0,0,3,1
56,24.97,1434.21,0,2,0,0,2,0
25,115.81,2632.25,2,1,1,1,1,0
24,107.6,2422.92,0,0,0,1,3,1
53,44.18,2310.73,0,2,0,1,2,0
28,30.36,928.12,2,0,0,0,1,0
35,113.18,3640.2,0,1,0,1,2,1
13,64.58,888.46,2,0,0,0,0,0
34,49.43,1576.82,0,1,0,1,2,1
29,67.53,1961.45,2,0,0,1,0,0
16,96.05,1618.86,2,1,0,1,1,1
66,35.01,2399.62,0,1,0,1,0,1
29,95.52,2922.85,2,0,0,0,2,0
44,93.69,4380.91,2,2,0,1,0,0
50,72.47,3482.72,2,0,0,0,0,0
46,105.45,4718.79,0,2,0,1,1,1
52,31.35,1733.14,0,1,0,1,0,1
63,78.14,4468.58,0,1,0,1,3,1
37,63.38,2351.84,0,1,0,1,1,1
63,60.65,4142.22,0,0,0,0,2,1
